"id","Valor"
1,92.3189973272383
2,6250.97922984508
3,13987.4961241264
4,4011.38746341138
5,92.3189973272383
6,2360.1381771224
7,92.3189973272383
8,1703.72541682524
9,92.3189973272383
10,1618.00838334594
11,92.3189973272383
12,365.559217803747
13,773.607476673084
14,92.3189973272383
15,533.090822467273
16,1174.01965477477
17,8333.86867190836
18,5044.40844056375
19,263.365861895135
20,1770.03945595141
21,92.3189973272383
22,92.3189973272383
23,265.155555782761
24,92.3189973272383
25,829.168941571076
26,92.3189973272383
27,3602.23940472183
28,1088.2690575421
29,92.3189973272383
30,92.3189973272383
31,92.3189973272383
32,92.3189973272383
33,354.860672213301
34,846.624151791323
35,476.952568027357
36,92.3189973272383
37,364.318305025901
38,92.3189973272383
39,2751.67351223192
40,207.332880880436
41,92.3189973272383
42,431.590908431671
43,218.074180820853
44,92.3189973272383
45,92.3189973272383
46,92.3189973272383
47,92.3189973272383
48,684.063563815391
49,644.533988370893
50,92.3189973272383
51,92.3189973272383
52,7805.26469595542
53,92.3189973272383
54,92.3189973272383
55,92.3189973272383
56,587.492335973401
57,92.3189973272383
58,92.3189973272383
59,1854.80918137135
60,92.3189973272383
61,92.3189973272383
62,92.3189973272383
63,92.3189973272383
64,92.3189973272383
65,92.3189973272383
66,92.3189973272383
67,240.06061238837
68,92.3189973272383
69,6625.93948178528
70,282.451399190138
71,1046.96140591035
72,92.3189973272383
73,537.55357092798
74,408.937786719154
75,251.574330891158
76,1952.06629765978
77,92.3189973272383
78,606.568448459114
79,92.3189973272383
80,92.3189973272383
81,92.3189973272383
82,2082.24834911474
83,420.532783896774
84,92.3189973272383
85,92.3189973272383
86,6180.41695638044
87,92.3189973272383
88,92.3189973272383
89,216.60503449904
90,92.3189973272383
91,975.130770809764
92,92.3189973272383
93,92.3189973272383
94,1816.09637215535
95,92.3189973272383
96,92.3189973272383
97,238.5467551182
98,92.3189973272383
99,370.373025396637
100,92.3189973272383
101,5914.54311315614
102,749.914742510487
103,92.3189973272383
104,92.3189973272383
105,261.679730088291
106,92.3189973272383
107,24750.2775568885
108,92.3189973272383
109,516.078609467515
110,92.3189973272383
111,3265.95774388834
112,92.3189973272383
113,2276.6626385972
114,92.3189973272383
115,2587.66347200871
116,9079.03075893533
117,92.3189973272383
118,274.854973964491
119,92.3189973272383
120,207.621180688703
121,92.3189973272383
122,92.3189973272383
123,92.3189973272383
124,92.3189973272383
125,5704.86254515003
126,92.3189973272383
127,92.3189973272383
128,773.772658011859
129,92.3189973272383
130,1233.25576934055
131,414.850845341765
132,92.3189973272383
133,92.3189973272383
134,92.3189973272383
135,844.865870480043
136,1000.2973389872
137,92.3189973272383
138,92.3189973272383
139,275.303570642758
140,92.3189973272383
141,92.3189973272383
142,2370.9110654411
143,92.3189973272383
144,2899.06639163821
145,1206.65661727079
146,379.734571409143
147,92.3189973272383
148,92.3189973272383
149,3416.2380421959
150,92.3189973272383
151,1959.09658886428
152,298.14246878868
153,405.117588288376
154,92.3189973272383
155,92.3189973272383
156,92.3189973272383
157,92.3189973272383
158,92.3189973272383
159,92.3189973272383
160,92.3189973272383
161,92.3189973272383
162,92.3189973272383
163,665.961375646762
164,678.83051446986
165,2632.66719717846
166,516.085876761742
167,1732.14106267347
168,92.3189973272383
169,92.3189973272383
170,92.3189973272383
171,92.3189973272383
172,419.210016622643
173,267.549604530407
174,1713.53780035052
175,355.338454997406
176,92.3189973272383
177,92.3189973272383
178,423.277749888974
179,92.3189973272383
180,92.3189973272383
181,1103.17942340022
182,92.3189973272383
183,92.3189973272383
184,243.384431458786
185,506.192994320831
186,92.3189973272383
187,1155.76209111306
188,208.945531636967
189,4277.24392594267
190,474.360309500854
191,436.094230403729
192,437.270655110504
193,272.249458677278
194,2507.48860009338
195,1721.85308210067
196,92.3189973272383
197,231.342495558223
198,5427.07236164403
199,92.3189973272383
200,1153.48573550656
201,92.3189973272383
202,92.3189973272383
203,553.166402424847
204,1121.189330958
205,2433.60716735893
206,92.3189973272383
207,92.3189973272383
208,92.3189973272383
209,542.180601350854
210,92.3189973272383
211,92.3189973272383
212,92.3189973272383
213,92.3189973272383
214,1903.64648621552
215,92.3189973272383
216,92.3189973272383
217,1609.47172781
218,1081.36317792389
219,343.258271490927
220,2947.70471438921
221,92.3189973272383
222,92.3189973272383
223,92.3189973272383
224,1075.46691883941
225,92.3189973272383
226,92.3189973272383
227,92.3189973272383
228,92.3189973272383
229,92.3189973272383
230,2789.82779309662
231,235.726059512548
232,1982.92718363236
233,701.385487614905
234,92.3189973272383
235,92.3189973272383
236,417.596584752058
237,92.3189973272383
238,92.3189973272383
239,1287.3136028673
240,92.3189973272383
241,628.468006838
242,92.3189973272383
243,92.3189973272383
244,8115.74680221097
245,1807.76359971988
246,92.3189973272383
247,13188.6476954676
248,1077.31724719682
249,92.3189973272383
250,92.3189973272383
251,5507.24758313465
252,92.3189973272383
253,1565.35676454225
254,2504.45030819323
255,263.293453546736
256,92.3189973272383
257,92.3189973272383
258,92.3189973272383
259,92.3189973272383
260,92.3189973272383
261,92.3189973272383
262,92.3189973272383
263,92.3189973272383
264,285.644542392828
265,92.3189973272383
266,2407.18997966725
267,92.3189973272383
268,344.534815148784
269,3576.96747729638
270,310.167842835023
271,363.934167353399
272,92.3189973272383
273,92.3189973272383
274,92.3189973272383
275,224.650010236346
276,92.3189973272383
277,92.3189973272383
278,92.3189973272383
279,311.206974089439
280,569.736072766514
281,92.3189973272383
282,92.3189973272383
283,92.3189973272383
284,92.3189973272383
285,423.866692908956
286,92.3189973272383
287,26422.5862636838
288,348.423848853734
289,261.080345677166
290,1389.91942303088
291,92.3189973272383
292,92.3189973272383
293,92.3189973272383
294,92.3189973272383
295,1397.49634998563
296,92.3189973272383
297,92.3189973272383
298,313.022064283172
299,2823.06833230172
300,92.3189973272383
301,17648.9745728926
302,92.3189973272383
303,92.3189973272383
304,209.301261812547
305,92.3189973272383
306,42328.8412216747
307,267.852302937949
308,92.3189973272383
309,1792.48652928449
310,92.3189973272383
311,92.3189973272383
312,92.3189973272383
313,200.314774951342
314,357.046015742835
315,92.3189973272383
316,8757.7075174836
317,92.3189973272383
318,92.3189973272383
319,1250.41296443843
320,92.3189973272383
321,92.3189973272383
322,340.682908623188
323,92.3189973272383
324,92.3189973272383
325,92.3189973272383
326,202.969483655466
327,92.3189973272383
328,92.3189973272383
329,264.722347532952
330,92.3189973272383
331,92.3189973272383
332,92.3189973272383
333,377.350915067874
334,92.3189973272383
335,92.3189973272383
336,7925.35429877722
337,92.3189973272383
338,311.618699552747
339,6990.23202808832
340,92.3189973272383
341,3283.74024233314
342,858.934993233289
343,92.3189973272383
344,523.605768500026
345,92.3189973272383
346,616.831581372555
347,92.3189973272383
348,3577.7980641736
349,92.3189973272383
350,92.3189973272383
351,1672.50088579693
352,92.3189973272383
353,92.3189973272383
354,10346.7449229787
355,239.431967478037
356,92.3189973272383
357,25969.5619021103
358,38854.6417368163
359,507.466889434502
360,92.3189973272383
361,1609.57506082208
362,92.3189973272383
363,92.3189973272383
364,627.555157201193
365,677.581167188124
366,92.3189973272383
367,92.3189973272383
368,92.3189973272383
369,92.3189973272383
370,7101.30644743019
371,755.546988042421
372,298.461435042907
373,1418.24664635177
374,92.3189973272383
375,92.3189973272383
376,92.3189973272383
377,5642.07075824195
378,403.199427192002
379,92.3189973272383
380,601.344878353339
381,2861.95218201504
382,698.06060915238
383,412.16872012109
384,1717.17484595173
385,816.379115676439
386,92.3189973272383
387,306.661405395901
388,92.3189973272383
389,92.3189973272383
390,92.3189973272383
391,92.3189973272383
392,92.3189973272383
393,92.3189973272383
394,92.3189973272383
395,1966.18291577222
396,1142.5514746526
397,92.3189973272383
398,92.3189973272383
399,92.3189973272383
400,393.899798881287
401,92.3189973272383
402,3162.30439710843
403,1569.62588075047
404,92.3189973272383
405,1825.23290218856
406,7144.93112408042
407,92.3189973272383
408,92.3189973272383
409,92.3189973272383
410,92.3189973272383
411,6365.34158994664
412,92.3189973272383
413,4532.80019750954
414,92.3189973272383
415,203.653984270848
416,211.557341324034
417,92.3189973272383
418,92.3189973272383
419,2450.24911161939
420,92.3189973272383
421,92.3189973272383
422,92.3189973272383
423,92.3189973272383
424,3089.37053860965
425,92.3189973272383
426,92.3189973272383
427,256.685927063244
428,92.3189973272383
429,92.3189973272383
430,21649.220313364
431,475.321695913666
432,653.942655312582
433,92.3189973272383
434,92.3189973272383
435,310.910125647764
436,92.3189973272383
437,92.3189973272383
438,766.083521057226
439,981.572504616595
440,92.3189973272383
441,92.3189973272383
442,1375.01879669039
443,1782.58841117335
444,874.075184350224
445,92.3189973272383
446,470.892278991999
447,1173.21170309892
448,29980.6956586543
449,92.3189973272383
450,1277.94451052924
451,339.748927300309
452,214.233764830804
453,4696.61995871554
454,4254.08053482057
455,1989.13675156608
456,227.766690531375
457,92.3189973272383
458,92.3189973272383
459,92.3189973272383
460,92.3189973272383
461,92.3189973272383
462,15905.8890880672
463,92.3189973272383
464,5192.91198379379
465,92.3189973272383
466,92.3189973272383
467,92.3189973272383
468,92.3189973272383
469,470.331555845529
470,92.3189973272383
471,10816.6598439271
472,473.065775488897
473,92.3189973272383
474,1389.3382232892
475,284.161581215081
476,303.581118758156
477,92.3189973272383
478,231.012009947961
479,92.3189973272383
480,380.507152097806
481,10449.426886811
482,289.004829207144
483,1393.57683648559
484,92.3189973272383
485,92.3189973272383
486,92.3189973272383
487,92.3189973272383
488,636.880689649626
489,1077.8368649763
490,247.707169060304
491,92.3189973272383
492,292.127506070743
493,5384.01211377705
494,92.3189973272383
495,1479.76763454806
496,92.3189973272383
497,282.58962011393
498,842.253792814904
499,92.3189973272383
500,92.3189973272383
501,284.817679692642
502,92.3189973272383
503,4724.63408061336
504,992.119450800412
505,92.3189973272383
506,606.953351837082
507,540.209141939516
508,92.3189973272383
509,404.904173059975
510,1925.94318859554
511,2802.37637377012
512,92.3189973272383
513,92.3189973272383
514,92.3189973272383
515,92.3189973272383
516,92.3189973272383
517,92.3189973272383
518,92.3189973272383
519,92.3189973272383
520,92.3189973272383
521,92.3189973272383
522,92.3189973272383
523,92.3189973272383
524,92.3189973272383
525,92.3189973272383
526,453.155589406849
527,92.3189973272383
528,92.3189973272383
529,204.663527577599
530,92.3189973272383
531,92.3189973272383
